day,temp_min,temp_max
19880710,13.6,21.8
19880711,16,24.8
19880712,14.3,19.6
19880713,14.5,23.9
19880714,12.2,17
19880715,9.6,15.2
19880716,8.8,15
19880717,10.6,17.5
19880718,13.4,22.8
19880719,14.5,25.7
19880720,16.2,24.4
19880721,16.5,22.8
19880722,17.2,24.6
19880723,19.4,27.8
19880724,13.9,19.8
19880725,13.7,21.6
19880726,17.2,25.2
19880727,13.4,17.9
19880728,15,22.6
19880729,13,20
19880730,11.6,17.9
19880731,13.8,21.2
19880801,15.2,23.6
19880802,16.4,24.6
19880803,13.8,19.7
19880804,10.3,13
19880805,12.2,18.6
19880806,13.9,21.6
19880807,15.8,23.5
19880808,16,22.6
19880809,15.1,22.2
19880810,16.5,24
19880811,15.5,21
19880812,15,24.1
19880813,15.1,21.9
19880814,16.6,23.9
19880815,15.7,23.3
19880816,14.2,22.5
19880817,14.9,21.5
19880818,16.5,23.9
19880819,17.1,23.1
19880820,11.4,15.6
19880821,8.7,12.4
19880822,7.8,12.1
19880823,8.3,14
19880824,9.3,14.8
19880825,7.6,15.9
19880826,5.4,10.7
19880827,12.4,19.9
19880828,15.3,25.2
19880829,10.9,14.3
19880830,9.2,15
19880831,11.8,17.4
19880901,12.3,18.9
19880902,7,9.9
19880903,7.8,13.6
19880904,11.4,16.8
19880905,12.2,18.8
19880906,12.6,19.3
19880907,12.2,19.8
19880908,11.2,17.4
19880909,10.9,18.5
19880910,11.8,18.7
19880911,12.2,18.2
19880912,11.6,17
19880913,7.9,12
19880914,3.6,8.6
19880915,3.4,7.4
19880916,4.3,9.2
19880917,5,10.7
19880918,7.2,13.8
19880919,8.5,16.6
19880920,9,16.1
19880921,9.4,15.3
19880922,9.6,15.6
19880923,9,14
19880924,9.1,15.7
19880925,7.1,13.1
19880926,9.8,17.7
19880927,10.2,17.9
19880928,12.4,19.8
19880929,10.7,14
19880930,6.6,9.5
19881001,6.8,11.2
19881002,9,18.2
19881003,9.7,14.6
19881004,7.7,12.4
19881005,7.2,11.9
19881006,5.3,8.8
19881007,5.7,10.2
19881008,3.8,10.6
19881009,9.5,20.1
19881010,5.7,8.2
19881011,8.3,13.5
19881012,6.8,8.5
19881013,7.7,15.2
19881014,7.4,11.5
19881015,10.2,16.8
19881016,11.8,17.1
19881017,12.5,17.7
19881018,14.7,19.9
19881019,8,15.6
19881020,4,6.5
19881021,2.9,10.8
19881022,4.1,12.3
19881023,5.5,12.1
19881024,4.2,10.7
19881025,4.3,11.4
19881026,6.7,14.6
19881027,8.5,17.1
19881028,7.8,15.7
19881029,5.6,10.2
19881030,3.4,8
19881031,0.3,5.3
19881101,1.1,9.8
19881102,2.6,7.1
19881103,0.6,5.9
19881104,-1.2,5.8
19881105,-1.4,5.8
19881106,0.4,8.8
19881107,2.3,9.8
19881108,2.8,8.9
19881109,3.5,6
19881110,5.2,7.8
19881111,4.8,11
19881112,4.7,11.2
19881113,4.2,6.7
19881114,1.8,4.2
19881115,0.6,6.1
19881116,1.6,8
19881117,1.5,9.6
19881118,0.9,8.9
19881119,-0.4,5.8
19881120,-3,-1.8
19881121,-6.6,-3.4
19881122,-12.6,-8.1
19881123,-11.1,-6.2
19881124,-7.6,-1.9
19881125,-3,3.8
19881126,-1.2,5.7
19881127,-1.6,5.3
19881128,-1.1,5.5
19881129,0,2.9
19881130,1.6,4.5
19881201,0.6,2.4
19881202,-0.4,0.5
19881203,-2.8,-0.1
19881204,-2.4,2.7
19881205,2.4,3.9
19881206,-3.4,1.1
19881207,-7,-3.3
19881208,-10.4,-4.8
19881209,-7.8,-4.4
19881210,-3.3,-0.1
19881211,-3.8,1.1
19881212,-4.1,-1.5
19881213,-6.9,-2.4
19881214,-5.5,-1.1
19881215,-5.7,-3.7
19881216,-6.3,-3.7
19881217,-7.9,-2.3
19881218,-8.1,-3.9
19881219,-4.1,-0.8
19881220,-5.8,-1
19881221,-7.1,-2.9
19881222,-0.8,4.5
19881223,1.7,6.6
19881224,-1.1,3.1
19881225,-0.1,5.4
19881226,0.6,5.4
19881227,-1.5,4.1
19881228,-0.6,4.8
19881229,1.4,6.8
19881230,-0.1,5.8
19881231,-0.8,5.3
19890101,-1,4.5
19890102,-2.2,3.7
19890103,-1.9,4.3
19890104,-3.2,2.6
19890105,-5.6,-1.8
19890106,-3.9,0.2
19890107,-3.8,-0.2
19890108,-2.5,3.1
19890109,3.7,10.7
19890110,0.9,6.5
19890111,-0.9,4.2
19890112,-1.7,3.6
19890113,-1.6,4
19890114,-0.8,6.2
19890115,-1.1,5.4
19890116,1.1,8
19890117,-0.6,5.5
19890118,-1.5,4.7
19890119,-0.8,5.9
19890120,-1.6,5
19890121,-3.2,1.8
19890122,-4.7,-0.5
19890123,-4.6,2.1
19890124,-3.1,3.6
19890125,-2.6,3.8
19890126,-2.5,4.3
19890127,-0.7,6.6
19890128,-0.1,7.8
19890129,0.3,7.6
19890130,0.5,7.4
19890131,1.8,10
19890201,1.7,9.3
19890202,1,8.5
19890203,-0.1,6.1
19890204,-1.7,4.3
19890205,-3.2,3
19890206,-1.1,7.1
19890207,1.3,8.8
19890208,1.9,9.7
19890209,1,9.3
19890210,-0.3,7.4
19890211,0,8.7
19890212,-1.3,3
19890213,-0.2,5.3
19890214,-3.8,-0.8
19890215,-5.7,-0.7
19890216,-2.5,-0.4
19890217,-1.4,3
19890218,0.6,4.6
19890219,3.6,8.9
19890220,3.4,9.5
19890221,3.3,6.7
19890222,2.3,6
19890223,1.7,7
19890224,1.7,5.3
19890225,0.3,4.2
19890226,-3,1.5
19890227,-5.3,-4.1
19890228,-5.1,-3.9
19890301,-3.3,1.6
19890302,-2.7,-0.7
19890303,-1.3,1.6
19890304,-1.5,3.2
19890305,0.5,8.6
19890306,3.3,10
19890307,3.7,8.6
19890308,0.1,3.8
19890309,-2,4
19890310,3.3,10.5
19890311,5.5,13
19890312,6.2,12.2
19890313,5.5,12.3
19890314,-0.5,3.5
19890315,0.5,4.2
19890316,2.5,5
19890317,2.3,9
19890318,-1.8,-0.9
19890319,-2.5,5.2
19890320,1.3,7.8
19890321,0.8,5.5
19890322,1.7,6.7
19890323,0.4,6.5
19890324,-1.2,3.9
19890325,1.9,8.6
19890326,5.6,14
19890327,6.4,13.9
19890328,7,14.1
19890329,8,15.4
19890330,8.5,16.4
19890331,8.2,14.4
19890401,4.8,10.2
19890402,4.5,10.7
19890403,4.9,9.7
19890404,2.3,7.3
19890405,-0.9,1.7
19890406,-1.2,1.7
19890407,0.8,5.2
19890408,3.5,8.6
19890409,4.2,10.3
19890410,6.2,10.2
19890411,6,12.3
19890412,4.8,10.8
19890413,-1.8,2
19890414,-1.2,1
19890415,0,4.7
19890416,0.1,8
19890417,-0.6,1.3
19890418,1.1,3.6
19890419,1.3,5.9
19890420,2.8,8.4
19890421,1.9,7.5
19890422,-1.4,1.9
19890423,1.2,8.3
19890424,3.4,9.4
19890425,2,4.4
19890426,1.6,4.8
19890427,-3.7,-1.7
19890428,-4.1,-1.6
19890429,-1.2,4.4
19890430,0.2,4.1
19890501,3.3,10.6
19890502,5.7,12.7
19890503,8.1,15.6
19890504,9.9,17.5
19890505,10.3,18.7
19890506,10.3,16.9
19890507,8,14.6
19890508,8.2,15.5
19890509,9.5,16.8
19890510,7.4,10.7
19890511,6.8,12
19890512,6,9.3
19890513,7,11.7
19890514,5.3,9.2
19890515,6.2,12.4
19890516,8.1,14.5
19890517,9.7,16.2
19890518,10.4,16.6
19890519,10.7,15.9
19890520,11.2,17.2
19890521,12.1,18.6
19890522,12,17.8
19890523,11.7,18.2
19890524,11.4,17.1
19890525,10.8,17.1
19890526,9.4,15.2
19890527,10.4,16
19890528,9.4,15.4
19890529,9,14.3
19890530,9.7,16.5
19890531,9.2,13.9
19890601,8.2,13.1
19890602,6.8,11.1
19890603,4.4,7.3
19890604,4.5,9.1
19890605,3.3,6.7
19890606,4,9
19890607,5.2,10.9
19890608,5.7,11.2
19890609,8.2,16.9
19890610,9.3,16
19890611,10.9,16.6
19890612,11.3,18.8
19890613,12.5,18.8
19890614,13.4,18.8
19890615,12.9,20.7
19890616,11.8,18.1
19890617,11.5,17.9
19890618,13,19
19890619,13.5,19.5
19890620,13.9,20.9
19890621,14.7,23
19890622,11.9,18
19890623,8.5,14.5
19890624,12,18.5
19890625,14.2,21.3
19890626,14.2,21.5
19890627,14.1,23.7
19890628,10.6,15.4
19890629,10,15.1
19890630,11.8,16.6
19890701,11.5,15.9
19890702,9.2,13
19890703,9.3,13.6
19890704,10.8,16.8
19890705,14.3,21.3
19890706,16.6,22.8
19890707,13.6,16.9
19890708,13.2,16.3
19890709,13.9,18.4
19890710,12.6,17.2
19890711,11.4,15.9
19890712,13,18.8
19890713,13.6,19.2
19890714,12.4,18.8
19890715,11,17.8
19890716,12.8,21.1
19890717,12.6,19.6
19890718,12.6,18.8
19890719,13.8,21.4
19890720,15.1,25.2
19890721,18.1,27.8
19890722,17.6,24.9
19890723,16.4,22.2
19890724,15.7,23.2
19890725,13,18.6
19890726,14.1,21
19890727,14.3,21.3
19890728,13.8,19.1
19890729,14.6,21.6
19890730,16.7,24.8
19890731,11.4,15.1
19890801,7,13.6
19890802,7.3,14.7
19890803,9.8,19
19890804,12.8,20.7
19890805,12.7,22.1
19890806,12.3,16.5
19890807,15.3,20.9
19890808,12,16.7
19890809,11.6,16.1
19890810,12.6,17.8
19890811,13.3,18.9
19890812,14.6,20.5
19890813,15.4,21.8
19890814,14.9,25.3
19890815,15.7,23.3
19890816,17.4,26
19890817,14.1,21.2
19890818,14.4,19.7
19890819,14.6,22
19890820,15.5,23.4
19890821,15.3,22.1
19890822,14.3,20.9
19890823,14.4,21.1
19890824,15.3,21.6
19890825,14.6,21.1
19890826,12.8,17.9
19890827,10.9,14.8
19890828,7.1,10.3
19890829,6.6,14.6
19890830,8,15.7
19890831,11.1,18.6
19890901,9.6,13.8
19890902,7.6,8.4
19890903,5.8,7.6
19890904,6.2,10.9
19890905,7.3,14.1
19890906,9.2,16.3
19890907,9.8,17.1
19890908,9.8,16
19890909,9.9,13.3
19890910,11.5,16.4
19890911,8.8,10.8
19890912,10.2,14.7
19890913,9,13.2
19890914,7.7,13
19890915,7.8,11.7
19890916,11.3,18.3
19890917,12.8,19.8
19890918,12.4,23
19890919,13,20.2
19890920,12.6,19.6
19890921,13,21.4
19890922,12.3,21.7
19890923,9.1,14.3
19890924,9.3,14.7
19890925,9.2,14.9
19890926,7.6,14.4
19890927,7.1,10.4
19890928,4.9,10.3
19890929,5.7,12
19890930,6,11.9
19891001,6.4,14.7
19891002,6.3,14.4
19891003,5.1,12.3
19891004,5.9,14
19891005,6.7,15.3
19891006,6.1,13.4
19891007,4.6,9.5
19891008,0.4,2.2
19891009,-0.1,3.6
19891010,1.7,7.3
19891011,1.2,6.8
19891012,2.3,9.5
19891013,4,12
19891014,4.5,11.3
19891015,3.8,9.9
19891016,4.1,12.6
19891017,7,16.4
19891018,8,15.5
19891019,7.9,16
19891020,6,9.4
19891021,9,16.6
19891022,9.5,18.8
19891023,10,20.4
19891024,9.1,16.9
19891025,9.9,17.9
19891026,10.6,18.7
19891027,9.7,18.9
19891028,9.6,15.7
19891029,5.4,8.3
19891030,6.7,13.8
19891031,6.6,12
19891101,7.6,14.1
19891102,7,13.1
19891103,7.4,11.3
19891104,0.4,3.4
19891105,0.2,5.3
19891106,-2.5,-0.7
19891107,-3.3,1.7
19891108,-0.3,6.6
19891109,-0.4,1.3
19891110,-0.6,6.6
19891111,2.9,11
19891112,3.2,11.3
19891113,1.7,9.2
19891114,1.8,9.3
19891115,1.7,10
19891116,1.3,9.5
19891117,-0.5,5.7
19891118,1.6,7.6
19891119,2.7,9.4
19891120,2.1,8.4
19891121,3,6.9
19891122,2.3,7.1
19891123,-2.2,1.5
19891124,-3.1,2.2
19891125,-3.5,1.2
19891126,-5.2,1
19891127,-2.4,6.1
19891128,-0.3,6.1
19891129,-2.3,4.5
19891130,-2.7,4.3
19891201,-1,7
19891202,1.5,9.8
19891203,1.6,8.7
19891204,-0.6,7.3
19891205,-0.8,7.4
19891206,-1.1,7.5
19891207,-1.6,5.5
19891208,-0.9,6.5
19891209,-3.2,3.5
19891210,-3.7,4.1
19891211,-4.8,1.9
19891212,-2.3,6.1
19891213,1.8,9
19891214,3.1,8.1
19891215,2.3,6.2
19891216,6.8,14.3
19891217,3.9,10.5
19891218,4.9,10.7
19891219,0.4,3.7
19891220,1.2,5.9
19891221,4.3,8.3
19891222,2.7,8.4
19891223,-2.5,0.6
19891224,-0.6,4.5
19891225,-0.3,6.9
19891226,0.3,7.5
19891227,-2.2,4.3
19891228,-4.1,2
19891229,-3.9,3.2
19891230,-3.5,3.1
19891231,-4.1,2.4
19900101,-4.6,1.3
19900102,-5.2,1.3
19900103,-3.8,3
19900104,-4.1,2.5
19900105,-5,1.8
19900106,-4.3,1.1
19900107,-4.1,1.4
19900108,-5.1,1.7
19900109,-3.7,3.4
19900110,-3.1,3.9
19900111,-3.4,4.8
19900112,-2.9,4.3
19900113,-2.8,4.1
19900114,-3.6,3.5
19900115,-4,2.7
19900116,0.8,7.4
19900117,0.5,7.8
19900118,-3.6,2.8
19900119,-3.9,3.8
19900120,-1.4,4.9
19900121,-0.5,6.7
19900122,-0.1,8.1
19900123,1,7.7
19900124,1.1,3.4
19900125,1.1,4.8
19900126,-1.8,2.2
19900127,-4.5,0
19900128,2.1,6
19900129,-2.3,3
19900130,-0.7,2.8
19900131,-1,3.9
19900201,0,3.8
19900202,-1,2.4
19900203,-0.5,5.9
19900204,-1.5,5.6
19900205,1.1,10.8
19900206,2.3,10
19900207,1.9,8.4
19900208,3.1,8.3
19900209,-1.2,4.2
19900210,-2.5,5.4
19900211,-4.9,-2.2
19900212,-6,-4.1
19900213,-4,-0.9
19900214,1,2.2
19900215,2.2,4.3
19900216,-1.4,1.7
19900217,-0.5,4.9
19900218,1.2,7.7
19900219,2.8,8.5
19900220,3.7,10.9
19900221,3.4,10.4
19900222,3.9,10.9
19900223,3.7,10.1
19900224,3.1,10.2
19900225,4.1,9.7
19900226,2.7,6.1
19900227,1.7,5.9
19900228,-1.1,1.9
19900301,-0.5,5
19900302,-5.7,-2.9
19900303,-8.5,-3.1
19900304,-5.1,2.4
19900305,-1,7.3
19900306,0.4,6.6
19900307,1.9,9.3
19900308,4,9.4
19900309,2.8,7.4
19900310,4.3,11.5
19900311,5.2,14.2
19900312,4.7,8.6
19900313,5.2,11.7
19900314,2.8,6.5
19900315,4,11.1
19900316,4.6,12.6
19900317,3.8,10.1
19900318,3.8,8.6
19900319,3.1,9.9
19900320,2.8,8.8
19900321,6.1,11.2
19900322,8,15.4
19900323,5,8.1
19900324,5.3,13.7
19900325,0.4,3.7
19900326,-3.7,-0.7
19900327,-3.5,1.4
19900328,-3.2,0.2
19900329,-0.5,5.2
19900330,2.9,10
19900331,4.9,13.7
19900401,6.3,13.3
19900402,4.5,9.9
19900403,3.6,10.5
19900404,0,5
19900405,1,6
19900406,2,3.8
19900407,2.2,4.1
19900408,2.5,6.1
19900409,1.8,6.3
19900410,0.7,5.7
19900411,-0.4,4.1
19900412,2.3,6.8
19900413,3.9,11.6
19900414,0.3,3.4
19900415,-2,0.5
19900416,-1,5.6
19900417,-0.2,6.7
19900418,-2.2,-0.4
19900419,-0.9,5
19900420,-0.9,2.8
19900421,2.1,8.5
19900422,2.1,7.4
19900423,1.6,6.1
19900424,2.6,8.4
19900425,3.6,10.7
19900426,3.5,8.8
19900427,4.6,11.5
19900428,6.5,13.7
19900429,8.2,16
19900430,9.1,16.5
19900501,10.1,17.8
19900502,10.9,19.1
19900503,10.6,16.5
19900504,10.5,18.3
19900505,9.8,16.9
19900506,7.9,15.2
19900507,8.8,15.7
19900508,9.4,16.6
19900509,8.9,16.2
19900510,9.6,16.4
19900511,7.1,11.8
19900512,8.3,14
19900513,9.5,17.1
19900514,9.7,13.3
19900515,11.5,17.2
19900516,11.9,16.9
19900517,12.7,19.7
19900518,9.7,14
19900519,9,13.2
19900520,10.7,17.3
19900521,9.8,13.9
19900522,10.7,16.5
19900523,11.7,18.2
19900524,9.4,14.4
19900525,7.3,12.5
19900526,9.1,14.3
19900527,8.4,14.7
19900528,7.2,12.4
19900529,5.7,11.9
19900530,7.1,11.6
19900531,8.9,15.9
19900601,11.3,18.6
19900602,8.3,13.5
19900603,9.3,14.7
19900604,7.8,10.1
19900605,8.6,12.2
19900606,7.1,9.5
19900607,8.4,13
19900608,7.2,13.1
19900609,5.9,10.5
19900610,4.6,9.7
19900611,8.9,15.4
19900612,6.8,9
19900613,6.6,10
19900614,9.4,14.4
19900615,8.6,13
19900616,10.5,17
19900617,11.8,18.4
19900618,9.6,13.7
19900619,12.3,20.4
19900620,11.8,18.4
19900621,10.1,15.7
19900622,8.9,11.3
19900623,10.7,17.6
19900624,12.4,20.1
19900625,14.7,21.8
19900626,15.4,23.9
19900627,14.1,20.4
19900628,13.4,18.8
19900629,14.5,23.6
19900630,14.5,23.2
19900701,11.3,16
19900702,10.7,15.7
19900703,8.8,12.4
19900704,9.2,14.1
19900705,10.5,15.2
19900706,8.8,14.6
19900707,8,13.7
19900708,11.9,17.8
19900709,14.9,21.1
19900710,12.4,17.6
19900711,10.6,19
19900712,13.9,22
19900713,15.8,23
19900714,15.1,22.7
19900715,15.9,23.9
19900716,16.2,24.9
19900717,15.9,22.7
19900718,14.3,20.2
19900719,14,21.9
19900720,15.3,23
19900721,18.1,26
19900722,18.4,27.5
19900723,17.8,26.4
19900724,14.2,19.4
19900725,14.3,23.8
19900726,14.4,21.5
19900727,15.4,22.4
19900728,18.6,28.2
19900729,16.4,21.4
19900730,14.4,22
19900731,15.1,21.7
19900801,16.2,22.6
19900802,18.2,26.7
19900803,18.5,25.6
19900804,18.2,25.4
19900805,17.8,26.4
19900806,13.2,17.8
19900807,11.2,16.4
19900808,11.4,17.1
19900809,12.1,19.4
19900810,13.8,21.6
19900811,14.9,22.2
19900812,15,21.6
19900813,14.5,21.4
19900814,12.6,18.1
19900815,12.9,17.8
19900816,13.8,20.5
19900817,11.4,15.9
19900818,10.2,19.2
19900819,12.7,20.6
19900820,16.2,25.4
19900821,14.6,22.5
19900822,10.4,17.7
19900823,13.9,23.1
19900824,16.6,24.6
19900825,13.3,20
19900826,11.6,14.9
19900827,11.9,17.1
19900828,14,22.3
19900829,14.2,22.2
19900830,13.7,23
19900831,9.5,13
19900901,9.1,14.9
19900902,10.3,16.3
19900903,9.9,14.4
19900904,11.3,16.5
19900905,11.5,16.9
19900906,10.5,17.5
19900907,8.5,13.9
19900908,6.5,13
19900909,8.4,15.3
19900910,9.9,20.5
19900911,7.8,14.6
19900912,7.2,15
19900913,9,15
19900914,11.5,19.5
19900915,9.4,12.8
19900916,9.3,15.9
19900917,9.2,15.3
19900918,9.5,15.5
19900919,10.6,18.4
19900920,11,19.1
19900921,10,16.3
19900922,8.6,11.9
19900923,9.5,15.4
19900924,6.9,11.8
19900925,4.9,10.3
19900926,7.5,13.3
19900927,6.8,12
19900928,6.7,14.8
19900929,10.9,19.2
19900930,10.9,14.8
19901001,10.4,13.7
19901002,10.5,16.4
19901003,10.8,18
19901004,7.5,10.6
19901005,5.5,11.2
19901006,8,17.3
19901007,7.8,13.4
19901008,6,10.9
19901009,5.9,14.6
19901010,8.6,17.6
19901011,12,20.8
19901012,8.5,12.1
19901013,10.1,17.9
19901014,10.7,18.5
19901015,12.5,18.5
19901016,9.2,12.4
19901017,9.3,16.9
19901018,6.3,11.5
19901019,6.7,12.3
19901020,5.5,7.7
19901021,6.5,13.4
19901022,6.4,13.9
19901023,4.5,9.8
19901024,3.4,10.6
19901025,3.4,7
19901026,3.4,8.7
19901027,1.2,5.2
19901028,1.8,6.1
19901029,0.7,2.4
19901030,3.8,7.1
19901031,3.5,6.6
19901101,1,5.6
19901102,-0.7,0.9
19901103,-1.7,0.4
19901104,-2.5,1.2
19901105,-2.9,-0.4
19901106,-5,1.8
19901107,-3.7,3.5
19901108,0.9,8.4
19901109,1.6,9
19901110,2.5,8.1
19901111,2.6,6.7
19901112,1.2,6.5
19901113,1.2,8.6
19901114,1.3,3.1
19901115,0,1.9
19901116,-1.3,4.3
19901117,3.1,9.2
19901118,4.3,11.6
19901119,1.5,5.7
19901120,2.2,6.5
19901121,0.7,2.7
19901122,-1,1.2
19901123,-4.6,-2.1
19901124,-6.3,-1.7
19901125,-1.7,1.9
19901126,-4.5,1.2
19901127,-4.3,0.4
19901128,-5.3,-1.1
19901129,-6.7,-1
19901130,-8.5,-3.7
19901201,-9.7,-4.3
19901202,-7.5,-1.4
19901203,-4.3,4.4
19901204,-5.7,-0.4
19901205,-7.1,-0.6
19901206,-8.5,-2.7
19901207,-6.1,0.4
19901208,-4,3.5
19901209,-1.8,-0.1
19901210,-5.9,-1.6
19901211,-6.9,-2.8
19901212,-7.2,-4.8
19901213,-7.5,-5.3
19901214,-9.6,-5.4
19901215,-11.4,-8.4
19901216,-9.9,-4
19901217,-9.1,-3.6
19901218,-10.4,-4.8
19901219,-8.3,-3.9
19901220,-11,-6.6
19901221,-6.4,-2.7
19901222,-3.7,1.9
19901223,-0.6,5.2
19901224,0.1,3.9
19901225,-1.7,2.4
19901226,-3.7,-1.1
19901227,-3.5,-0.4
19901228,-4.4,-1.8
19901229,0.2,4.9
19901230,1.9,7.5
19901231,0.6,3.4
19910101,-3.2,0
19910102,-3.4,1.9
19910103,1.7,4.9
19910104,-1.1,3.5
19910105,-4.8,-2
19910106,-2.4,-1.1
19910107,-0.7,1.3
19910108,-3.4,0.7
19910109,-3,1.1
19910110,1.3,7.6
19910111,3.2,6.3
19910112,-2.1,0.2
19910113,-4.9,-4.1
19910114,-2,1
19910115,-3.5,0.8
19910116,-6.2,-0.6
19910117,-7,-0.6
19910118,-5.5,1
19910119,-4,0.7
19910120,-5.1,0.2
19910121,-6,-1.9
19910122,-5,-0.4
19910123,-6,0.3
19910124,-5.4,0.2
19910125,-3,3.8
19910126,-2.9,3.7
19910127,-3.9,2.5
19910128,-3.3,3
19910129,-3.9,3
19910130,-4.3,3.5
19910131,-6.9,-0.8
19910201,-8.3,-1.1
19910202,-8.1,-1.3
19910203,-8.4,-2.1
19910204,-8.7,-2.3
19910205,-11,-6.6
19910206,-14.6,-11.9
19910207,-13.8,-8.8
19910208,-9.1,-4
19910209,-7.3,-4.7
19910210,-6.2,-1.8
19910211,-11.6,-8.5
19910212,-12.4,-9.9
19910213,-13.2,-9.4
19910214,-13.8,-8.3
19910215,-12.3,-8
19910216,-3.1,2.6
19910217,-4.6,0.7
19910218,-2,2.9
19910219,-1.6,5.7
19910220,-2,4.6
19910221,-2,4.1
19910222,-2.7,0.7
19910223,-1.1,5.1
19910224,3.9,11.6
19910225,3.9,10.6
19910226,3.2,10.4
19910227,2.5,8.4
19910228,1,3.5
19910301,0.9,4.3
19910302,0.9,4.5
19910303,1.2,5
19910304,1.9,6.2
19910305,2.8,6.6
19910306,3.9,8.5
19910307,3.9,7.6
19910308,4.3,9.2
19910309,0.3,4.9
19910310,0.4,4.7
19910311,1.9,6
19910312,2.2,9
19910313,1.6,8.8
19910314,1.7,8.8
19910315,1.7,8.4
19910316,2.2,9.3
19910317,1.9,6.3
19910318,1.7,4.1
19910319,2,6.6
19910320,4.9,11.1
19910321,5.9,12.5
19910322,2,7.9
19910323,0.6,3.6
19910324,4.7,8.6
19910325,5.4,9.2
19910326,2.9,6.6
19910327,2.4,6.5
19910328,1.6,5.9
19910329,-2.1,2.5
19910330,-0.9,6.8
19910331,1.6,8.7
19910401,3.2,10.6
19910402,5.4,12.3
19910403,4.9,10.7
19910404,2.3,7.3
19910405,-1,0.7
19910406,0.5,5.7
19910407,2.5,7.9
19910408,2.9,9.4
19910409,3.6,10.9
19910410,5.4,13.1
19910411,6.3,14.1
19910412,5.5,11.7
19910413,3.9,9.3
19910414,4.4,11.1
19910415,4.9,12.2
19910416,5.9,13.3
19910417,-1.5,4.2
19910418,-4.5,-0.2
19910419,-3.8,0.9
19910420,-4.3,0.2
19910421,-3.5,0.2
19910422,-2.2,2.9
19910423,-3.2,0.3
19910424,-2.8,3.9
19910425,0.2,5.9
19910426,1.7,7
19910427,2.5,7.8
19910428,2.6,6.6
19910429,3.3,8.1
19910430,2.1,4.5
19910501,3.3,7.2
19910502,1.7,5.7
19910503,0.6,4
19910504,-2.9,-1.1
19910505,-1.5,4.4
19910506,-1.1,1.9
19910507,1.1,5.6
19910508,3.9,9.9
19910509,5.1,10.3
19910510,3.8,6.6
19910511,3.1,7.4
19910512,4.1,8.3
19910513,4.9,9.7
19910514,7.3,12
19910515,4.9,9.3
19910516,-0.2,3.3
19910517,0.1,5.6
19910518,1.5,6.8
19910519,2.3,8.3
19910520,5.7,12
19910521,9.4,17.5
19910522,11.7,19.4
19910523,9.8,16.9
19910524,5.9,12.4
19910525,5.7,12.8
19910526,7,12.8
19910527,8,14.9
19910528,9.2,16.3
19910529,9.2,15.6
19910530,9.5,14.8
19910531,10.9,17.2
19910601,11.7,18.3
19910602,10.3,16.7
19910603,7.5,11.2
19910604,6.3,11.1
19910605,7.5,13.1
19910606,5.9,8.6
19910607,6.2,9.6
19910608,6.8,10.8
19910609,8.9,14.1
19910610,10.2,15
19910611,10.3,16
19910612,13,20.6
19910613,12.8,20.9
19910614,12.4,18.6
19910615,13.9,22.2
19910616,9,11
19910617,2.9,6.7
19910618,4.6,10.3
19910619,5.4,10.7
19910620,6.3,10.7
19910621,10.8,17.9
19910622,13,19.6
19910623,14,20.1
19910624,14.9,22.2
19910625,15.3,21.7
19910626,13.6,21.1
19910627,11.1,18.2
19910628,6.2,11.1
19910629,6.2,11.3
19910630,8.6,16.3
19910701,12.5,20.1
19910702,14.9,22.4
19910703,15.8,22.6
19910704,16.4,23.5
19910705,17.3,24.2
19910706,18.6,26.1
19910707,17.6,24.7
19910708,16.4,22.1
19910709,13.9,19.3
19910710,15.5,22.8
19910711,17.5,24.2
19910712,18.3,26
19910713,16.3,22.4
19910714,11.7,14.8
19910715,12.5,19.7
19910716,15.6,24.4
19910717,11,13.5
19910718,13.2,20.8
19910719,16,22.1
19910720,17.4,24.3
19910721,15.9,23.2
19910722,15.2,22.3
19910723,15.6,23.6
19910724,13,19.3
19910725,11.1,15.9
19910726,8,11.3
19910727,10,15.5
19910728,12.2,19.6
19910729,14.9,21.9
19910730,15.4,23.4
19910731,8.9,12.1
19910801,10.3,16.5
19910802,11.4,18.1
19910803,12.9,19
19910804,14.9,20.3
19910805,14.9,21.4
19910806,16.6,23.9
19910807,19.3,28
19910808,12.4,16.8
19910809,14.1,21.8
19910810,15.7,22.6
19910811,16.3,22.6
19910812,15.2,21.2
19910813,15.2,21.8
19910814,15.1,22.2
19910815,14.3,20.8
19910816,14.2,20.6
19910817,14.3,21.1
19910818,13.6,22.3
19910819,12.3,18
19910820,12.8,19.9
19910821,14,21.5
19910822,15.5,23.4
19910823,15.6,21.1
19910824,15.8,23.3
19910825,16.3,22
19910826,16.6,22.4
19910827,15.9,25.1
19910828,13.9,21.6
19910829,13.7,22
19910830,12.8,20.5
19910831,13.7,21.6
19910901,13.2,20
19910902,12.5,17.2
19910903,12.9,19.7
19910904,13.6,20.6
19910905,14.1,20.1
19910906,12.9,19.7
19910907,11.8,18.6
19910908,11.3,18.7
19910909,11.7,19.5
19910910,13.4,20.6
19910911,13.1,17
19910912,11.2,15.2
19910913,10.5,12.2
19910914,11.4,16.2
19910915,11.6,16.3
19910916,11.4,18.4
19910917,12.7,18.7
19910918,11.9,19.8
19910919,13.5,22.1
19910920,11.1,15.9
19910921,13.1,20.4
19910922,13,19.1
19910923,9.2,14.4
19910924,10.5,18.7
19910925,12.4,19.2
19910926,9.7,15.1
